Sale Date,ISBN,Discount,ItemID,OrderID,Week
1/6/2193,989-28-3705-222-9,,107024-3-5739,107024-370,1
1/6/2193,989-28-229-6632-6,0.1,107024-28-9100,107024-371,1
1/6/2193,989-28-79-23023-4,,107024-31-6720,107024-372,1
1/6/2193,989-28-79-74374-1,,107024-37-6965,107024-372,1
1/6/2193,989-28-79-45675-7,,107024-53-3828,107024-372,1
1/6/2193,989-28-79-13801-1,,107024-93-237,107024-372,1
1/6/2193,989-28-79-22871-2,,107024-21-9222,107024-373,1
1/6/2193,989-28-3705-007-2,,107024-47-8672,107024-373,1
1/6/2193,989-28-79-27078-0,,107024-50-2403,107024-373,1
1/6/2193,989-28-79-45675-7,0.13,107024-28-303,107024-374,1
1/6/2193,989-28-654-2017-5,0.13,107024-42-342,107024-374,1
1/6/2193,989-28-79-21991-8,0.13,107024-47-310,107024-374,1
1/6/2193,989-28-229-6632-6,0.1,107024-11-9647,107024-375,1
1/6/2193,989-28-79-23023-4,,107024-72-9437,107024-375,1
1/6/2193,989-28-3705-583-1,,107024-89-5282,107024-376,1
1/6/2193,989-28-3705-492-6,,107024-89-8554,107024-376,1
1/6/2193,989-28-3705-222-9,,107024-27-7613,107024-377,1
1/6/2193,989-28-3705-492-6,,107024-87-1574,107024-377,1
1/6/2193,989-28-654-2017-5,,107024-62-293,107024-378,1
1/6/2193,989-28-79-26824-4,,107024-72-9733,107024-378,1
1/6/2193,989-28-79-13801-1,,107024-96-8913,107024-378,1
1/6/2193,989-28-79-26824-4,,107024-32-9863,107024-379,1
1/6/2193,989-28-229-9769-6,,107024-56-7501,107024-379,1
1/6/2193,989-28-79-11297-4,,107024-55-648,107024-380,1
1/6/2193,989-28-79-13801-1,,107024-58-1959,107024-380,1
1/6/2193,989-28-79-71565-6,,107024-14-353,107024-381,1
1/6/2193,989-28-79-23023-4,,107024-85-1458,107024-381,1
1/6/2193,989-28-79-71565-6,,107024-4-1791,107024-382,1
1/6/2193,989-28-79-23023-4,,107024-8-8791,107024-382,1
1/6/2193,989-28-79-74374-1,,107024-20-9968,107024-383,1
1/6/2193,989-28-229-1404-4,,107024-29-4118,107024-383,1
1/6/2193,989-28-229-7592-2,,107024-1-553,107024-384,1
1/6/2193,989-28-229-1404-4,,107024-88-6775,107024-384,1
1/7/2193,989-28-3705-987-7,,107025-15-25,107025-385,2
1/7/2193,989-28-3705-007-2,,107025-95-510,107025-386,2
1/7/2193,989-28-3705-007-2,,107025-60-8779,107025-387,2
1/7/2193,989-28-3705-007-2,,107025-29-1516,107025-388,2
1/7/2193,989-28-3705-007-2,,107025-96-9710,107025-389,2
1/7/2193,989-28-3705-007-2,,107025-57-4350,107025-390,2
1/7/2193,989-28-3705-987-7,,107025-90-5260,107025-391,2
1/7/2193,989-28-3705-007-2,,107025-38-8590,107025-392,2
1/7/2193,989-28-79-30536-9,,107025-48-5176,107025-393,2
1/7/2193,989-28-79-05638-4,,107025-47-714,107025-394,2
1/7/2193,989-28-79-82197-5,,107025-22-401,107025-395,2
1/7/2193,989-28-79-42728-3,,107025-69-5276,107025-396,2
1/7/2193,989-28-79-45675-7,,107025-67-6624,107025-397,2
1/7/2193,989-28-79-45675-7,,107025-65-6598,107025-398,2
1/7/2193,989-28-79-11297-4,,107025-72-7539,107025-399,2
1/7/2193,989-28-79-45675-7,,107025-99-4081,107025-400,2
1/7/2193,989-28-79-69807-2,,107025-5-4677,107025-401,2
1/7/2193,989-28-79-13871-4,,107025-41-8906,107025-402,2
1/7/2193,989-28-79-05670-4,,107025-92-3858,107025-403,2
1/7/2193,989-28-79-05670-4,,107025-51-2530,107025-404,2
1/7/2193,989-28-79-13871-4,,107025-94-1936,107025-405,2
1/7/2193,989-28-79-13871-4,,107025-41-8905,107025-406,2
1/7/2193,989-28-654-3988-7,,107025-15-8858,107025-407,2
1/7/2193,989-28-229-5891-8,,107025-19-1245,107025-408,2
1/7/2193,989-28-229-9769-6,,107025-40-803,107025-409,2
1/7/2193,989-28-79-23023-4,,107025-34-2456,107025-410,2
1/7/2193,989-28-79-40897-8,,107025-72-9672,107025-411,2
1/7/2193,989-28-79-13801-1,,107025-41-3971,107025-412,2
1/7/2193,989-28-79-74374-1,,107025-13-6835,107025-413,2
1/7/2193,989-28-79-74374-1,,107025-39-3753,107025-414,2
1/7/2193,989-28-79-71565-6,,107025-12-581,107025-415,2
1/7/2193,989-28-79-68089-3,0.05,107025-3-2336,107025-416,2
1/7/2193,989-28-79-68089-3,0.05,107025-48-5684,107025-417,2
1/7/2193,989-28-79-13801-1,,107025-50-6955,107025-418,2
1/7/2193,989-28-79-71565-6,,107025-16-7195,107025-419,2
1/7/2193,989-28-79-13801-1,,107025-98-2706,107025-420,2
1/7/2193,989-28-79-03683-6,,107025-37-6529,107025-422,2
1/7/2193,989-28-3705-222-9,,107025-46-5647,107025-423,2
1/7/2193,989-28-3705-222-9,,107025-63-417,107025-424,2
1/7/2193,989-28-3705-222-9,,107025-46-9035,107025-425,2
1/7/2193,989-28-229-7592-2,,107025-86-5966,107025-426,2
1/7/2193,989-28-79-13871-4,,107025-94-1935,107025-427,2
1/7/2193,989-28-79-91028-0,,107025-32-1074,107025-428,2
1/7/2193,989-28-3705-007-2,,107025-36-75,107025-428,2
1/7/2193,989-28-79-22871-2,,107025-73-3367,107025-428,2
1/7/2193,989-28-3705-649-4,,107025-48-4699,107025-429,2
1/7/2193,989-28-3705-583-1,,107025-71-5613,107025-429,2
1/7/2193,989-28-3705-222-9,,107025-49-6179,107025-430,2
1/7/2193,989-28-3705-649-4,,107025-77-4547,107025-430,2
1/7/2193,989-28-79-13801-1,,107025-19-8449,107025-431,2
1/7/2193,989-28-79-23023-4,,107025-74-8700,107025-431,2
1/7/2193,989-28-79-69807-2,,107025-5-4676,107025-432,2
1/7/2193,989-28-79-13801-1,,107025-79-9457,107025-432,2
1/7/2193,989-28-79-45675-7,,107025-10-1320,107025-433,2
1/7/2193,989-28-79-91028-0,,107025-93-7182,107025-433,2
1/7/2193,989-28-79-68089-3,0.05,107025-39-9021,107025-434,2
1/7/2193,989-28-654-0127-3,,107025-84-2046,107025-434,2
1/7/2193,989-28-229-6632-6,0.1,107025-75-529,107025-435,2
1/7/2193,989-28-229-0197-6,,107025-21-525,107025-435,2
1/7/2193,989-28-229-7592-2,,107025-83-4600,107025-435,2
1/8/2193,989-28-79-82197-5,0.15,107026-1-5735,107024-444,2
1/8/2193,989-28-3705-007-2,,107026-78-1318,107026-436,2
1/8/2193,989-28-3705-007-2,,107026-36-8067,107026-437,2
1/8/2193,989-28-3705-007-2,,107026-88-660,107026-438,2
1/8/2193,989-28-79-86624-2,,107026-1-7010,107026-439,2
1/8/2193,989-28-79-22871-2,,107026-38-705,107026-440,2
1/8/2193,989-28-79-27078-0,,107026-97-7276,107026-441,2
1/8/2193,989-28-79-61125-5,,107026-76-396,107026-442,2
1/8/2193,989-28-79-01991-4,,107026-33-3770,107026-443,2
1/8/2193,989-28-79-22871-2,,107026-38-3541,107026-445,2
1/8/2193,989-28-79-69807-2,,107026-83-2628,107026-446,2
1/8/2193,989-28-79-13871-4,,107026-72-9907,107026-447,2
1/8/2193,989-28-79-69807-2,,107026-3-3358,107026-448,2
1/8/2193,989-28-79-69807-2,,107026-53-2005,107026-449,2
1/8/2193,989-28-79-69807-2,,107026-83-2627,107026-450,2
1/8/2193,989-28-79-69807-2,,107026-3-3357,107026-451,2
1/8/2193,989-28-79-69807-2,,107026-26-9905,107026-452,2
1/8/2193,989-28-79-13871-4,,107026-72-9906,107026-453,2
1/8/2193,989-28-79-69807-2,,107026-26-9904,107026-454,2
1/8/2193,989-28-79-69807-2,,107026-53-2004,107026-455,2
1/8/2193,989-28-654-0047-4,,107026-40-7663,107026-456,2
1/8/2193,989-28-229-5891-8,,107026-33-6058,107026-457,2
1/8/2193,989-28-229-6632-6,0.1,107026-20-8872,107026-458,2
1/8/2193,989-28-229-6632-6,0.1,107026-92-1588,107026-459,2
1/8/2193,989-28-79-23023-4,,107026-29-2904,107026-460,2
1/8/2193,989-28-79-74374-1,,107026-9-5086,107026-461,2
1/8/2193,989-28-79-23023-4,,107026-61-3477,107026-462,2
1/8/2193,989-28-79-23023-4,,107026-81-831,107026-463,2
1/8/2193,989-28-79-23023-4,,107026-32-27,107026-464,2
1/8/2193,989-28-79-13801-1,,107026-74-1643,107026-465,2
1/8/2193,989-28-79-13801-1,,107026-35-4460,107026-466,2
1/8/2193,989-28-79-40897-8,,107026-25-2935,107026-467,2
1/8/2193,989-28-79-13801-1,,107026-79-918,107026-468,2
1/8/2193,989-28-79-23023-4,,107026-56-8029,107026-469,2
1/8/2193,989-28-79-74374-1,,107026-59-8951,107026-470,2
1/8/2193,989-28-79-68089-3,0.05,107026-44-5651,107026-471,2
1/8/2193,989-28-79-91028-0,,107026-13-3582,107026-472,2
1/8/2193,989-28-79-74374-1,,107026-33-1824,107026-473,2
1/8/2193,989-28-79-23023-4,,107026-91-6130,107026-475,2
1/8/2193,989-28-3705-492-6,,107026-6-8244,107026-476,2
1/8/2193,989-28-3705-492-6,,107026-81-7405,107026-477,2
1/8/2193,989-28-79-03683-6,,107026-62-6332,107026-478,2
1/8/2193,989-28-79-03683-6,,107026-47-6644,107026-479,2
1/8/2193,989-28-79-26824-4,,107026-4-40,107026-480,2
1/8/2193,989-28-79-13801-1,,107026-47-3511,107026-480,2
1/8/2193,989-28-79-13871-4,,107026-47-9223,107026-480,2
1/8/2193,989-28-3705-987-7,0.13,107026-42-8995,107026-481,2
1/8/2193,989-28-3705-007-2,0.13,107026-96-2873,107026-481,2
1/8/2193,989-28-79-13801-1,,107026-26-7654,107026-482,2
1/8/2193,989-28-79-13871-4,,107026-47-9222,107026-482,2
1/8/2193,989-28-79-82197-5,0.15,107026-1-6396,107026-483,2
1/8/2193,989-28-79-05670-4,,107026-18-632,107026-483,2
1/8/2193,989-28-79-13801-1,,107026-45-2142,107026-483,2
1/8/2193,989-28-3705-007-2,,107026-59-3551,107026-484,2
1/8/2193,989-28-654-2620-7,,107026-72-6770,107026-484,2
1/8/2193,989-28-79-13801-1,,107026-70-6936,107026-485,2
1/8/2193,989-28-229-1404-4,,107026-99-9669,107026-485,2
1/8/2193,989-28-229-3157-7,,107026-74-4372,107026-486,2
1/8/2193,989-28-229-9769-6,,107026-94-5927,107026-486,2
1/9/2193,989-28-3705-007-2,,107027-60-5125,107027-487,2
1/9/2193,989-28-3705-007-2,,107027-33-2990,107027-488,2
1/9/2193,989-28-3705-369-1,,107027-1-6640,107027-489,2
1/9/2193,989-28-3705-138-3,,107027-39-7207,107027-490,2
1/9/2193,989-28-3705-987-7,,107027-75-7011,107027-491,2
1/9/2193,989-28-79-18127-7,,107027-81-1701,107027-492,2
1/9/2193,989-28-79-07610-8,,107027-96-8880,107027-493,2
1/9/2193,989-28-79-45675-7,,107027-65-6295,107027-494,2
1/9/2193,989-28-79-70597-8,,107027-77-8983,107027-495,2
1/9/2193,989-28-79-18127-7,,107027-61-9344,107027-496,2
1/9/2193,989-28-654-5018-9,,107027-7-3290,107027-497,2
1/9/2193,989-28-79-05670-4,,107027-45-9796,107027-498,2
1/9/2193,989-28-79-13871-4,,107027-66-5988,107027-499,2
1/9/2193,989-28-79-13871-4,,107027-66-5987,107027-500,2
1/9/2193,989-28-79-05670-4,,107027-12-4775,107027-501,2
1/9/2193,989-28-229-3157-7,,107027-84-5628,107027-502,2
1/9/2193,989-28-229-1404-4,,107027-76-7459,107027-503,2
1/9/2193,989-28-229-9769-6,,107027-62-2892,107027-504,2
1/9/2193,989-28-229-7592-2,,107027-61-7726,107027-505,2
1/9/2193,989-28-229-3157-7,,107027-27-5160,107027-506,2
1/9/2193,989-28-79-26824-4,,107027-44-8355,107027-507,2
1/9/2193,989-28-79-13801-1,,107027-5-8320,107027-508,2
1/9/2193,989-28-79-71565-6,,107027-3-2430,107027-509,2
1/9/2193,989-28-79-26824-4,,107027-73-7005,107027-510,2
1/9/2193,989-28-79-68089-3,0.05,107027-49-4870,107027-511,2
1/9/2193,989-28-79-74374-1,,107027-83-7019,107027-512,2
1/9/2193,989-28-79-13801-1,,107027-51-649,107027-513,2
1/9/2193,989-28-79-71565-6,,107027-62-9367,107027-514,2
1/9/2193,989-28-79-68089-3,0.05,107027-78-6296,107027-515,2
1/9/2193,989-28-79-40897-8,,107027-62-2310,107027-516,2
1/9/2193,989-28-79-74374-1,,107027-44-9429,107027-517,2
1/9/2193,989-28-79-51397-9,,107027-32-6338,107027-518,2
1/9/2193,989-28-79-55752-2,,107027-9-4245,107027-519,2
1/9/2193,989-28-79-74374-1,,107027-13-7778,107027-520,2
1/9/2193,989-28-79-23023-4,,107027-60-6342,107027-521,2
1/9/2193,989-28-79-74374-1,,107027-30-6005,107027-522,2
1/9/2193,989-28-79-13801-1,,107027-39-706,107027-523,2
1/9/2193,989-28-79-74374-1,,107027-84-3484,107027-524,2
1/9/2193,989-28-79-40897-8,,107027-51-2283,107027-525,2
1/9/2193,989-28-79-23023-4,,107027-94-193,107027-526,2
1/9/2193,989-28-3705-222-9,,107027-45-7545,107027-527,2
1/9/2193,989-28-79-03683-6,,107027-62-3125,107027-528,2
1/9/2193,989-28-79-14379-4,,107027-24-6654,107027-529,2
1/9/2193,989-28-229-6632-6,0.1,107027-22-8542,107027-530,2
1/9/2193,989-28-79-30536-9,,107027-22-8552,107027-530,2
1/9/2193,989-28-79-13801-1,,107027-56-7595,107027-530,2
1/9/2193,989-28-79-32105-5,,107027-9-3838,107027-530,2
1/9/2193,989-28-79-55824-6,,107027-28-8081,107027-531,2
1/9/2193,989-28-79-03683-6,,107027-30-5766,107027-531,2
1/9/2193,989-28-229-1404-4,,107027-29-1825,107027-532,2
1/9/2193,989-28-79-13801-1,,107027-79-2260,107027-532,2
1/9/2193,989-28-229-6632-6,0.1,107027-48-1491,107027-533,2
1/9/2193,989-28-229-1404-4,,107027-27-6850,107027-533,2
1/9/2193,989-28-229-7592-2,,107027-45-3685,107027-533,2
1/10/2193,989-28-3705-007-2,,107028-83-382,107028-534,2
1/10/2193,989-28-3705-054-6,,107028-91-8667,107028-535,2
1/10/2193,989-28-3705-583-1,,107028-71-9305,107028-536,2
1/10/2193,989-28-3705-152-9,,107028-3-8967,107028-537,2
1/10/2193,989-28-3705-583-1,,107028-51-4906,107028-538,2
1/10/2193,989-28-79-82197-5,0.15,107028-1-1934,107028-539,2
1/10/2193,989-28-79-82749-6,,107028-48-681,107028-540,2
1/10/2193,989-28-79-82749-6,,107028-48-680,107028-541,2
1/10/2193,989-28-79-69807-2,,107028-54-1651,107028-542,2
1/10/2193,989-28-79-05670-4,,107028-96-9965,107028-543,2
1/10/2193,989-28-229-6632-6,0.1,107028-82-3792,107028-544,2
1/10/2193,989-28-229-1404-4,,107028-88-7251,107028-545,2
1/10/2193,989-28-229-7592-2,,107028-53-2189,107028-546,2
1/10/2193,989-28-229-1404-4,,107028-74-3231,107028-547,2
1/10/2193,989-28-229-0197-6,,107028-53-3148,107028-548,2
1/10/2193,989-28-229-6632-6,0.1,107028-98-7403,107028-549,2
1/10/2193,989-28-229-7592-2,,107028-73-4673,107028-550,2
1/10/2193,989-28-229-7592-2,,107028-77-2297,107028-551,2
1/10/2193,989-28-229-6632-6,0.1,107028-97-2323,107028-552,2
1/10/2193,989-28-229-5891-8,,107028-23-4821,107028-553,2
1/10/2193,989-28-229-6632-6,0.1,107028-26-8550,107028-554,2
1/10/2193,989-28-229-6632-6,0.1,107028-76-9255,107028-555,2
1/10/2193,989-28-229-7592-2,,107028-17-1875,107028-556,2
1/10/2193,989-28-229-9769-6,,107028-52-9155,107028-557,2
1/10/2193,989-28-79-23023-4,,107028-97-3473,107028-558,2
1/10/2193,989-28-79-13801-1,,107028-4-4568,107028-559,2
1/10/2193,989-28-79-23023-4,,107028-33-8790,107028-560,2
1/10/2193,989-28-79-74374-1,,107028-69-4393,107028-561,2
1/10/2193,989-28-79-71565-6,,107028-17-4704,107028-562,2
1/10/2193,989-28-79-23023-4,,107028-23-6299,107028-563,2
1/10/2193,989-28-79-26824-4,,107028-6-3163,107028-564,2
1/10/2193,989-28-79-68089-3,0.05,107028-75-871,107028-565,2
1/10/2193,989-28-79-23023-4,,107028-15-3799,107028-566,2
1/10/2193,989-28-79-71565-6,,107028-60-2925,107028-567,2
1/10/2193,989-28-79-23023-4,,107028-9-6369,107028-568,2
1/10/2193,989-28-79-13801-1,,107028-13-8148,107028-569,2
1/10/2193,989-28-79-13801-1,,107028-54-7779,107028-570,2
1/10/2193,989-28-79-23023-4,,107028-93-9217,107028-571,2
1/10/2193,989-28-79-74374-1,,107028-61-6781,107028-572,2
1/10/2193,989-28-3705-492-6,,107028-57-1548,107028-573,2
1/10/2193,989-28-3705-222-9,,107028-88-9575,107028-574,2
1/10/2193,989-28-3705-222-9,,107028-13-7906,107028-575,2
1/10/2193,989-28-79-23023-4,,107028-4-8990,107028-576,2
1/10/2193,989-28-79-55824-6,,107028-62-195,107028-576,2
1/10/2193,989-28-79-26824-4,,107028-93-4376,107028-576,2
1/10/2193,989-28-79-26824-4,,107028-20-4216,107028-577,2
1/10/2193,989-28-79-23023-4,,107028-86-8974,107028-577,2
1/10/2193,989-28-3705-007-2,,107028-67-582,107028-578,2
1/10/2193,989-28-3705-987-7,,107028-85-1538,107028-578,2
1/10/2193,989-28-79-74374-1,0.13,107028-42-2659,107028-579,2
1/10/2193,989-28-79-69807-2,0.13,107028-54-1650,107028-579,2
1/10/2193,989-28-79-32105-5,,107028-9-4727,107028-580,2
1/10/2193,989-28-79-05670-4,,107028-98-4048,107028-580,2
1/10/2193,989-28-229-7592-2,,107028-3-2611,107028-581,2
1/10/2193,989-28-79-91028-0,,107028-55-5292,107028-581,2
1/11/2193,989-28-3705-987-7,,107029-57-989,107029-582,2
1/11/2193,989-28-3705-987-7,,107029-36-3572,107029-583,2
1/11/2193,989-28-3705-054-6,,107029-33-5825,107029-584,2
1/11/2193,989-28-3705-007-2,,107029-67-7366,107029-585,2
1/11/2193,989-28-3705-054-6,,107029-7-4662,107029-586,2
1/11/2193,989-28-3705-592-3,,107029-29-1851,107029-587,2
1/11/2193,989-28-3705-007-2,,107029-52-1391,107029-588,2
1/11/2193,989-28-79-27078-0,,107029-68-2799,107029-589,2
1/11/2193,989-28-79-18127-7,,107029-4-8553,107029-590,2
1/11/2193,989-28-79-05638-4,,107029-53-6253,107029-591,2
1/11/2193,989-28-79-82197-5,0.15,107029-1-7573,107029-592,2
1/11/2193,989-28-79-45675-7,,107029-56-720,107029-593,2
1/11/2193,989-28-654-5018-9,,107029-19-9235,107029-594,2
1/11/2193,989-28-79-13871-4,,107029-69-8004,107029-595,2
1/11/2193,989-28-79-69807-2,,107029-80-2861,107029-596,2
1/11/2193,989-28-79-05670-4,,107029-19-4536,107029-597,2
1/11/2193,989-28-79-69807-2,,107029-82-3230,107029-598,2
1/11/2193,989-28-79-13871-4,,107029-51-9783,107029-599,2
1/11/2193,989-28-79-13871-4,,107029-51-9782,107029-600,2
1/11/2193,989-28-79-82125-8,,107029-5-5197,107029-601,2
1/11/2193,989-28-79-05670-4,,107029-20-9206,107029-602,2
1/11/2193,989-28-79-69807-2,,107029-82-3229,107029-603,2
1/11/2193,989-28-79-82125-8,,107029-5-5196,107029-604,2
1/11/2193,989-28-79-13871-4,,107029-32-7118,107029-605,2
1/11/2193,989-28-79-13871-4,,107029-69-8003,107029-606,2
1/11/2193,989-28-654-5771-3,,107029-71-786,107029-607,2
1/11/2193,989-28-654-5771-3,,107029-71-785,107029-608,2
1/11/2193,989-28-229-6632-6,0.1,107029-77-538,107029-609,2
1/11/2193,989-28-229-5891-8,,107029-3-4438,107029-610,2
1/11/2193,989-28-229-9769-6,,107029-48-7380,107029-611,2
1/11/2193,989-28-229-1404-4,,107029-18-147,107029-612,2
1/11/2193,989-28-229-1404-4,,107029-86-9190,107029-613,2
1/11/2193,989-28-229-7592-2,,107029-93-9171,107029-614,2
1/11/2193,989-28-229-1404-4,,107029-8-8662,107029-615,2
1/11/2193,989-28-79-23023-4,,107029-41-9782,107029-616,2
1/11/2193,989-28-79-26824-4,,107029-44-2905,107029-617,2
1/11/2193,989-28-79-74374-1,,107029-26-7534,107029-618,2
1/11/2193,989-28-79-74374-1,,107029-59-1523,107029-619,2
1/11/2193,989-28-79-23023-4,,107029-94-9556,107029-620,2
1/11/2193,989-28-79-74374-1,,107029-31-6523,107029-621,2
1/11/2193,989-28-79-74374-1,,107029-16-8999,107029-622,2
1/11/2193,989-28-79-74374-1,,107029-37-6231,107029-623,2
1/11/2193,989-28-79-71565-6,,107029-48-6092,107029-624,2
1/11/2193,989-28-79-74374-1,,107029-29-8630,107029-625,2
1/11/2193,989-28-79-13801-1,,107029-60-8726,107029-626,2
1/11/2193,989-28-79-13801-1,,107029-94-2784,107029-627,2
1/11/2193,989-28-79-13801-1,,107029-41-5946,107029-628,2
1/11/2193,989-28-79-40897-8,,107029-24-3816,107029-629,2
1/11/2193,989-28-79-23023-4,,107029-52-8328,107029-630,2
1/11/2193,989-28-79-13801-1,,107029-66-177,107029-631,2
1/11/2193,989-28-3705-222-9,,107029-51-3655,107029-633,2
1/11/2193,989-28-3705-492-6,,107029-89-7772,107029-634,2
1/11/2193,989-28-79-03683-6,,107029-89-2348,107029-635,2
1/11/2193,989-28-79-74374-1,,107029-15-9341,107029-636,2
1/11/2193,989-28-79-01991-4,,107029-61-7791,107029-637,2
1/11/2193,989-28-654-5771-3,,107029-71-784,107029-637,2
1/11/2193,989-28-79-69807-2,,107029-80-2860,107029-637,2
1/11/2193,989-28-79-13801-1,,107029-17-3413,107029-638,2
1/11/2193,989-28-79-36485-4,,107029-56-3726,107029-638,2
1/11/2193,989-28-79-51397-9,,107029-85-4303,107029-638,2
1/11/2193,989-28-79-03683-6,,107029-1-7717,107029-639,2
1/11/2193,989-28-3705-222-9,,107029-89-337,107029-639,2
1/11/2193,989-28-229-6632-6,0.1,107029-58-8060,107029-640,2
1/11/2193,989-28-79-23023-4,,107029-84-5400,107029-640,2
1/11/2193,989-28-79-13871-4,,107029-32-7117,107029-641,2
1/11/2193,989-28-79-05670-4,,107029-54-2021,107029-641,2
1/11/2193,989-28-79-13801-1,,107029-61-3265,107029-642,2
1/11/2193,989-28-229-9769-6,,107029-68-8432,107029-642,2
1/12/2193,989-28-3705-007-2,,107030-90-1467,107030-643,2
1/12/2193,989-28-3705-007-2,,107030-68-5457,107030-644,2
1/12/2193,989-28-3705-007-2,,107030-4-8136,107030-645,2
1/12/2193,989-28-3705-007-2,,107030-94-1434,107030-646,2
1/12/2193,989-28-3705-007-2,,107030-84-454,107030-647,2
1/12/2193,989-28-3705-007-2,,107030-96-5486,107030-648,2
1/12/2193,989-28-3705-007-2,,107030-17-8875,107030-649,2
1/12/2193,989-28-3705-007-2,,107030-90-6759,107030-650,2
1/12/2193,989-28-3705-136-9,,107030-93-8332,107030-651,2
1/12/2193,989-28-3705-152-9,,107030-5-9232,107030-652,2
1/12/2193,989-28-3705-138-3,,107030-8-7077,107030-653,2
1/12/2193,989-28-3705-138-3,,107030-9-1330,107030-654,2
1/12/2193,989-28-3705-152-9,,107030-89-5210,107030-655,2
1/12/2193,989-28-3705-987-7,,107030-69-4313,107030-656,2
1/12/2193,989-28-3705-007-2,,107030-7-7506,107030-657,2
1/12/2193,989-28-3705-152-9,,107030-86-4845,107030-658,2
1/12/2193,989-28-79-30536-9,,107030-84-4853,107030-659,2
1/12/2193,989-28-79-45675-7,,107030-92-7832,107030-660,2
1/12/2193,989-28-79-16826-1,,107030-32-7714,107030-661,2
1/12/2193,989-28-79-45675-7,,107030-94-9845,107030-662,2
1/12/2193,989-28-79-01991-4,,107030-16-6647,107030-663,2
1/12/2193,989-28-79-86624-2,,107030-96-6018,107030-664,2
1/12/2193,989-28-79-11297-4,,107030-20-9587,107030-665,2
1/12/2193,989-28-79-86624-2,,107030-22-3701,107030-666,2
1/12/2193,989-28-79-82197-5,0.15,107030-1-7880,107030-667,2
1/12/2193,989-28-79-45675-7,,107030-39-6640,107030-668,2
1/12/2193,989-28-79-82197-5,,107030-30-7323,107030-669,2
1/12/2193,989-28-79-42728-3,,107030-93-3686,107030-670,2
1/12/2193,989-28-79-45675-7,,107030-4-5511,107030-671,2
1/12/2193,989-28-79-16826-1,,107030-86-5828,107030-672,2
1/12/2193,989-28-79-82197-5,0.15,107030-1-2431,107030-673,2
1/12/2193,989-28-79-45675-7,,107030-19-9133,107030-674,2
1/12/2193,989-28-79-69807-2,,107030-40-3852,107030-675,2
1/12/2193,989-28-79-82749-6,,107030-77-8938,107030-676,2
1/12/2193,989-28-79-69807-2,,107030-50-8043,107030-677,2
1/12/2193,989-28-79-13871-4,,107030-12-5994,107030-678,2
1/12/2193,989-28-79-13871-4,,107030-12-5993,107030-679,2
1/12/2193,989-28-79-69807-2,,107030-50-8042,107030-680,2
1/12/2193,989-28-79-82749-6,,107030-77-8937,107030-681,2
1/12/2193,989-28-79-69807-2,,107030-70-2153,107030-682,2
1/12/2193,989-28-79-69807-2,,107030-44-8246,107030-683,2
1/12/2193,989-28-79-13871-4,,107030-7-9786,107030-684,2
1/12/2193,989-28-79-13871-4,,107030-67-4739,107030-685,2
1/12/2193,989-28-79-05670-4,,107030-19-1389,107030-686,2
1/12/2193,989-28-79-05670-4,,107030-47-9586,107030-687,2
1/12/2193,989-28-79-69807-2,,107030-18-3111,107030-688,2
1/12/2193,989-28-79-69807-2,,107030-44-8245,107030-689,2
1/12/2193,989-28-79-69807-2,,107030-70-2152,107030-690,2
1/12/2193,989-28-79-69807-2,,107030-57-8753,107030-691,2
1/12/2193,989-28-79-69807-2,,107030-57-8752,107030-692,2
